dataset,method,seed,n_samples,n_context,n_behavior,anomaly_rate,auroc,auprc,nan_rate,runtime_sec,timestamp
paysim,CWAE-MMD-IF-Dual,42,100000,3,7,0.0057734421660362335,0.7907614136964358,0.09712009418961196,0.0,317.86022567749023,2026-02-03T05:34:24.669317
paysim,CWAE-MMD-IF-Latent,42,100000,3,7,0.0057734421660362335,0.7914510343446618,0.10929167421525698,0.0,317.0365312099457,2026-02-03T05:39:41.729050
paysim,IF,123,100000,3,7,0.0057734421660362335,0.5225250904533716,0.017561557305228185,0.0,0.6121189594268799,2026-02-03T05:39:42.381275
paysim,IF-concat,123,100000,3,7,0.0057734421660362335,0.7156147722094099,0.016715706835792373,0.0,0.6977245807647705,2026-02-03T05:39:43.099868
paysim,DIF,123,100000,3,7,0.0057734421660362335,0.7712789830555289,0.06318699788670337,0.0,4.314984321594238,2026-02-03T05:39:47.437565
paysim,CVAE,123,100000,3,7,0.0057734421660362335,0.638304758814025,0.06007642762175763,0.0,141.58114314079285,2026-02-03T05:42:09.039233
paysim,CWAE-MMD-IF,123,100000,3,7,0.0057734421660362335,0.7322025654923839,0.045600696822008374,0.0,316.5084822177887,2026-02-03T05:47:25.568053
paysim,CWAE-MMD-CRPS,123,100000,3,7,0.0057734421660362335,0.7789347216659992,0.10320957827087684,0.0,331.2863960266113,2026-02-03T05:52:56.877219
paysim,CWAE-MMD-Huber,123,100000,3,7,0.0057734421660362335,0.7648717253808018,0.03874555899048987,0.0,321.1629431247711,2026-02-03T05:58:18.062208
paysim,CWAE-MMD-DIF-Dual,123,100000,3,7,0.0057734421660362335,0.7254541656884814,0.06284604469061107,0.0,324.319584608078,2026-02-03T06:03:42.404210
paysim,CWAE-MMD-IF-Dual,123,100000,3,7,0.0057734421660362335,0.7281742401226299,0.057185778232860474,0.0,313.7199971675873,2026-02-03T06:08:56.149238
paysim,CWAE-MMD-IF-Latent,123,100000,3,7,0.0057734421660362335,0.7520567784790024,0.08267773720737996,0.0,315.6664037704468,2026-02-03T06:14:11.836530
paysim,IF,456,100000,3,7,0.0057734421660362335,0.5202864126607101,0.011673330371045761,0.0,0.6190135478973389,2026-02-03T06:14:12.492855
paysim,IF-concat,456,100000,3,7,0.0057734421660362335,0.7011884088492397,0.015837147717601058,0.0,0.711085319519043,2026-02-03T06:14:13.225520
paysim,DIF,456,100000,3,7,0.0057734421660362335,0.7669707959896704,0.06180958816599821,0.0,4.38017725944519,2026-02-03T06:14:17.628843
paysim,CVAE,456,100000,3,7,0.0057734421660362335,0.761417580406833,0.07022951264259442,0.0,142.27514910697937,2026-02-03T06:16:39.925493
paysim,CWAE-MMD-IF,456,100000,3,7,0.0057734421660362335,0.7003809744106722,0.028466091515440117,0.0,317.51475191116333,2026-02-03T06:21:57.463429
paysim,CWAE-MMD-CRPS,456,100000,3,7,0.0057734421660362335,0.7238604428762792,0.03535032074586998,0.0,331.47647404670715,2026-02-03T06:27:28.963161
paysim,CWAE-MMD-Huber,456,100000,3,7,0.0057734421660362335,0.7935682301520445,0.06418153571796407,0.0,321.2401759624481,2026-02-03T06:32:50.224938
paysim,CWAE-MMD-DIF-Dual,456,100000,3,7,0.0057734421660362335,0.7363638089845745,0.06692014578520145,0.0,324.11813473701477,2026-02-03T06:38:14.362837
paysim,CWAE-MMD-IF-Dual,456,100000,3,7,0.0057734421660362335,0.7167812581994946,0.0634217250591615,0.0,318.48286843299866,2026-02-03T06:43:32.873951
paysim,CWAE-MMD-IF-Latent,456,100000,3,7,0.0057734421660362335,0.7591709188957785,0.10475380716186738,0.0,316.8553123474121,2026-02-03T06:48:49.752238
creditcard,IF,42,284807,2,28,0.008578153604742393,0.9493109883704222,0.44014417426283964,0.0,1.3601114749908447,2026-02-03T06:48:51.366451
creditcard,IF-concat,42,284807,2,28,0.008578153604742393,0.9473710454266846,0.33841352788773954,0.0,1.5523931980133057,2026-02-03T06:48:52.960855
creditcard,DIF,42,284807,2,28,0.008578153604742393,0.9516994133239084,0.3487826194223599,0.0,9.412930011749268,2026-02-03T06:49:02.428549
creditcard,CVAE,42,284807,2,28,0.008578153604742393,0.9496990984893231,0.6549799705028216,0.0,415.2766783237457,2026-02-03T06:55:57.756869
creditcard,CWAE-MMD-IF,42,284807,2,28,0.008578153604742393,0.9415790612982365,0.7673687648864371,0.0,906.4789276123047,2026-02-03T07:11:04.272509
creditcard,CWAE-MMD-CRPS,42,284807,2,28,0.008578153604742393,0.9526941733726291,0.6775375263908732,0.0,955.3947474956512,2026-02-03T07:26:59.718616
creditcard,CWAE-MMD-Huber,42,284807,2,28,0.008578153604742393,0.9497077843208659,0.7337549744393153,0.0,920.3975172042847,2026-02-03T07:42:20.161210
creditcard,CWAE-MMD-DIF-Dual,42,284807,2,28,0.008578153604742393,0.9517655042807925,0.7588436425162175,0.0,921.8662650585175,2026-02-03T07:57:42.075130
creditcard,CWAE-MMD-IF-Dual,42,284807,2,28,0.008578153604742393,0.9510601647176805,0.760728429327788,0.0,904.1711356639862,2026-02-03T08:12:46.301800
creditcard,CWAE-MMD-IF-Latent,42,284807,2,28,0.008578153604742393,0.9457000773074752,0.38642179896757883,0.0,901.9877572059631,2026-02-03T08:27:48.341432
creditcard,IF,123,284807,2,28,0.008578153604742393,0.9521294870898519,0.43770063684845634,0.0,1.5147831439971924,2026-02-03T08:27:50.029217
creditcard,IF-concat,123,284807,2,28,0.008578153604742393,0.9504924759252341,0.3508646395396511,0.0,1.5210754871368408,2026-02-03T08:27:51.600320
creditcard,DIF,123,284807,2,28,0.008578153604742393,0.9516299981598904,0.29641272114772343,0.0,9.522403001785278,2026-02-03T08:28:01.164453
creditcard,CVAE,123,284807,2,28,0.008578153604742393,0.9436134760640643,0.6469503372579285,0.0,412.97721886634827,2026-02-03T08:34:54.184049
creditcard,CWAE-MMD-IF,123,284807,2,28,0.008578153604742393,0.947098674906697,0.7306466936762903,0.0,903.603490114212,2026-02-03T08:49:57.827584
creditcard,CWAE-MMD-CRPS,123,284807,2,28,0.008578153604742393,0.9478232984456008,0.7703978606328311,0.0,951.7997057437897,2026-02-03T09:05:49.673904
creditcard,CWAE-MMD-Huber,123,284807,2,28,0.008578153604742393,0.9587269659253757,0.660491348089141,0.0,963.9952206611633,2026-02-03T09:21:53.708613
creditcard,CWAE-MMD-DIF-Dual,123,284807,2,28,0.008578153604742393,0.9550950730389072,0.7546373500168929,0.0,974.5968813896179,2026-02-03T09:38:08.352931
creditcard,CWAE-MMD-IF-Dual,123,284807,2,28,0.008578153604742393,0.9571069689822163,0.7028133072714559,0.0,939.6183831691742,2026-02-03T09:53:48.014294
creditcard,CWAE-MMD-IF-Latent,123,284807,2,28,0.008578153604742393,0.9534543087372032,0.4245603955625059,0.0,934.1983318328857,2026-02-03T10:09:22.260721
creditcard,IF,456,284807,2,28,0.008578153604742393,0.9457461872773942,0.4319218230527337,0.0,1.529529094696045,2026-02-03T10:09:24.004940
creditcard,IF-concat,456,284807,2,28,0.008578153604742393,0.949934866986677,0.3983190802841853,0.0,1.5904064178466797,2026-02-03T10:09:25.644234
creditcard,DIF,456,284807,2,28,0.008578153604742393,0.9518100772517144,0.3310706658170464,0.0,9.817605257034302,2026-02-03T10:09:35.515257
creditcard,CVAE,456,284807,2,28,0.008578153604742393,0.9445614648758557,0.686694674379447,0.0,414.21323585510254,2026-02-03T10:16:29.782935
creditcard,CWAE-MMD-IF,456,284807,2,28,0.008578153604742393,0.9446114888315934,0.46638172950300044,0.0,975.0532557964325,2026-02-03T10:32:44.889934
